"","brand_name","item_name","number_likes","condition","color","size","price","img_length","measurements","description"
"20","Reese Cooper","Reese Cooper Windswept T-Shirt in Vintage White","12","Condition New","Color Cream","Size Men's / US XL / EU 56 / 4","$100",7,TRUE,"________________________________________
Brand New Reese Cooper Windswept Tee
SIZE - XL
COLOR - Vintage White
SEASON - Fall / Winter 2022 (FW22)
________________________________________
ABOUT:
The Windswept T-shirt is inspired by the feeling of getting caught up in a journey, never knowing where the road may end, or where it even began. It features a subtle print on the back of the tee detailing the collection with the front featuring our interpretation of “the journey.”
Our t-shirts are made from custom American-milled heavyweight organic jersey cotton that gets softer with age. They are locally sewn in LA using triple-needle stitching throughout.
________________________________________
FEATURES:
-Custom American-milled organic heavyweight jersey cotton and matching ribbing
-Organic dye process
-Triple-needle stitching throughout
-Screenprint detail on front
-Made in Los Angeles, CA
________________________________________
TERMS & CONDITIONS:
All sales are final (no returns)
All international orders will be marked as ""gift""
The buyer is responsible for any import duties/tariffs
________________________________________
STANDARD SHIPPING TIME:
US ˜ 3-7 DAYS
OTHER ˜ 10-20 DAYS
________________________________________"
"21","Levi's Vintage Clothing × Reese Cooper","Reese Cooper x Levis Boxy Shirt bnwt","19","Condition New","Color Grey","Size Men's / US M / EU 48-50 / 2","$55",5,FALSE,"Reese Cooper x Levis Strauss Boxy Tee
BNWT - Size M"
"22","Champion × Reese Cooper × Vintage","Reese Cooper Ground Crew Mt Wilson","12","Condition Gently Used","Color Black","Size Men's / US XL / EU 56 / 4","$35",5,TRUE,"For sale have this Reese Cooper Mt. Wilson
Observatory shirt. Awesome piece for sure.
Sizing: XL
Condition: gently used. Worn about 2x
Note: Long story short. I used to be fat I lost weight.
None of these items fit anymore. Most of the items on my page are priced to sell. Most of them I'm taking L's on price wise just looking to clear my wardrobe and get some bread for it.
Any additional questions hmu @matthewkatidjo on IG."
"23","Reese Cooper","Reese cooper logo Tshirt a letter travels <U+0001F985> <U+0001F9A2> RCI green","47","Condition New","Color Green","Size Men's / US L / EU 52-54 / 3","$90",5,TRUE,"Brand new
High quality
Sewn
Comfortable
Cotton
Heavyweight
Fits more like a medium
Cropped length
AW20
Made in the USA <U+0001F1FA><U+0001F1F8>
From ‘if a tree falls’ collection"
"24","Reese Cooper","Reese Cooper “If a Tree Falls” Tee","1","Condition Gently Used","Color Red","Size Men's / US L / EU 52-54 / 3","$60",2,TRUE,"Gently used, No major flaws
Fits tts
Message me if you have any questions"
"25","Reese Cooper","Reese Cooper U.S. Mail Dog Aged Tee","0","Condition Gently Used","Color Vintage white","Size Men's / US L / EU 52-54 / 3","$100",4,TRUE,"Gently used, size L Reese Cooper tee. Retailed for $230.
Ships from The Netherlands
Shoot me offers"
"26","Reese Cooper","Reese Cooper Cream Flag Tee Size XL New","14","Condition New","Color Cream","Size Men's / US XL / EU 56 / 4","$87",9,FALSE,"Reese Cooper Cream Flag Tee
Size XL
Brand New"
"27","Reese Cooper","Reese Cooper Windswept Tee in Vintage White","5","Condition New","Color White","Size Men's / US XL / EU 56 / 4","$70",8,TRUE,"Condition: Brand New
Size: XL
Shipping: Ships within 2 business days
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
"28","Reese Cooper","Reese Cooper x Juliet Johnstone floral-print T-shirt","24","Condition New","Color Off white","Size Men's / US L / EU 52-54 / 3","$75",4,TRUE,"REESE COOPER
Off-White Juliet Johnstone Edition Graphic T-Shirt
Short sleeve organic cotton jersey T-shirt in off-white featuring graphic printed in multicolor at chest. Crewneck collar.
Part of the Reese Cooper x Juliet Johnstone collaboration.
Supplier color: White
100% organic cotton.
Made in United States.
Retail: $188"
"29","Champion × Reese Cooper","Basic Space RCI Printing Inc. Tee","6","Condition Gently Used","Color White","Size Men's / US M / EU 48-50 / 2","$40",6,TRUE,"Hand printed by Reese Cooper himself, this t-shirt was a limited run of 70, with only 50 being available for purchase by the public. Two colour ways for this shirt were released, green and orange. This one is number 48 in the limited run, printed on a champion blank.
You wont find this shirt anywhere else on the internet!!!
@mourn120895
Please be aware that majority of all garments are vintage or second-hand and have been previously worn. Each item may show varying degrees of wear and tear. Returns or exchanges are not accepted at this time. All sales are final. We are not responsible for any garments once they are shipped out."
"30","Reese Cooper","2019 Against the wind tee/ heavy cotton","12","Condition New","Color Black","Size Men's / US M / EU 48-50 / 2","$75",8,TRUE,"2019, rare tee
Retail 200$
But can’t find anymore.
Next day shipping"
"31","Reese Cooper","Reese cooper x champion T-shirt","24","Condition Gently Used","Color White","Size Men's / US M / EU 48-50 / 2","$29",4,TRUE,"Size medium
Worn once
Send offers"
"32","Reese Cooper","Reese Cooper Green Short Sleeve T-Shirt","15","Condition Gently Used","Color Green","Size Men's / US M / EU 48-50 / 2","$75",7,TRUE,"Reese Cooper short sleeve tshirt in garment dyed green from Highway Mirage collection. The washed effect is purposely done by the designer and not from wear.
Print on left chest and also back. Retails for $180."
"33","Reese Cooper","Means to an End Reese Cooper layer t-shirt","42","Condition New","Color White/black","Size Men's / US XL / EU 56 / 4","$103",4,TRUE,"This a rare t-short from star designer REESE COOPER's inaugural collection!
Super rare! Pristine condition.
This is <U+0001F525>
REESE COOPER:
Reese Cooper is about as unlikely as they come. At age 21, the London-to-L.A. transplant, who has a handful of collections under his belt, has goods on the shelves of U.K.-based retailer Selfridges as well as Barneys New York, the latter of which will be the exclusive retailer of his inaugural fall and winter 2019 women's collection."
"34","Reese Cooper","If A Tree Falls Tee","16","Condition New","Color Brown","Size Men's / US L / EU 52-54 / 3","$117",5,FALSE,"Brand new Reese Cooper If A Tree Falls Tee in brown with tags."
"35","Reese Cooper","Reese Cooper Duck T Shirt","7","Condition New","Color Beige","Size Men's / US XXL / EU 58 / 5","$42",5,FALSE,"2021 river runs through it series
Never worn
XXL but fits like a cropped XL
Trusted seller!"
"36","Reese Cooper","Heavyweight t shirt","23","Condition New","Color White","Size Men's / US XL / EU 56 / 4","$85",4,TRUE,"Brand new."
"37","Reese Cooper","Reese Cooper Catalogue Tee in Grey","2","Condition New","Color Grey","Size Men's / US L / EU 52-54 / 3","$80",7,TRUE,"Condition: Brand New
Size: Large
Shipping: Ships within 2 business days
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
"38","Reese Cooper","Reese Cooper AW22 T-Shirt Brand New","6","Condition New","Color Beige","Size Men's / US XL / EU 56 / 4","$53",6,FALSE,"Brand New Reese Cooper Tee. Size XL but fits like a small L. Didn’t fit me unfortunately. Selling for below retail"
"39","Reese Cooper","Forest Service T-Shirt","14","Condition Gently Used","Color Green","Size Men's / US XL / EU 56 / 4","$45",5,TRUE,"From the FW21 Pyrophite Collection. Purchased Jan 2022 from Ssense. On model pic does not belong to me, belongs to ssense. In gently used condition as pics show. Lmk if any questions"
"40","Reese Cooper","Reese Cooper Trail Maps T-Shirt","4","Condition Used","Color Forest green","Size Men's / US M / EU 48-50 / 2","$32",6,TRUE,"Reese Cooper Trail Maps T-Shirt
Size: M
Color: Forest Green
Condition: 8/10 Cracking on front patch
US SHIPPING ONLY - NO RETURNS"
"41","Reese Cooper","Western World Development 2018 ter","11","Condition New","Color Black","Size Men's / US M / EU 48-50 / 2","$65",10,TRUE,"Reese Cooper
Next day shipping
Rare 2018 tee
Barney’s exclusive"
"42","Reese Cooper","Reese Cooper Seneca Arts Club Tee White","23","Condition Used","Color White","Size Men's / US S / EU 44-46 / 1","$38",8,TRUE,"Reese Cooper Seneca Arts Club Tee White
Rare Collab, not many on the market
Unique cut that looks great, knowing Reese cooper it’s always good quality
Part of the lining on the inside is peeling apart but is not noticeable and can be sewn back together. Otherwise great condition.
Please let me know if you have any questions."
"43","Reese Cooper","Trail Running Shirt","34","Condition Gently Used","Color Beige","Size Men's / US L / EU 52-54 / 3","$60",4,TRUE,"Reese Cooper size L
-New without tags
-Purchased for $130
-Fits like a slim large"
"44","Levi's × Reese Cooper","Graphic Vintage Wash Pocket Tee","2","Condition New","Color Washed gray","Size Men's / US L / EU 52-54 / 3","$55",5,TRUE,"Brand new Reese Cooper Levi's tee that was washed once, the tee didn't shrink but I decided I didn't like the cropped fit. https://reese-cooper.com/collections/levis/products/rci-tee-in-black
Thanks for checking out my item and take a look at my other listings for bundle offers!"
"45","Reese Cooper","An Eagle of a Different Feather T-Shirt","13","Condition Gently Used","Color Navy","Size Men's / US XL / EU 56 / 4","$50",7,TRUE,"From the SS21 River Runs Through Collection. Gently used as pics show, lmk if any questions!"
"46","Reese Cooper","Trail Running Shirt","33","Condition Gently Used","Color Beige","Size Men's / US L / EU 52-54 / 3","$51",4,TRUE,"Reese Cooper size L
-New with tags
-Purchased for $130"
"47","Reese Cooper","RCI Hunting Club T Shirt","14","Condition Gently Used","Color Tan","Size Men's / US XL / EU 56 / 4","$48",6,TRUE,"Saks exclusive. Gently used as pics show. On model pic does not belong to me, belongs to Saks. Lmk if any questions"
"48","Reese Cooper","Reese Cooper “IF A TREE FALLS” tee","12","Condition Used","Color Red","Size Men's / US XL / EU 56 / 4","$50",4,TRUE,"dm with any questions
all sales final
Tagged XXL, fits tts XL
shirt graphic is cracking a bit but the quality of the shirt is extremely good, it’s very heavy for a shirt"
"49","Reese Cooper","Reese Cooper Graphic T-shirt Size XL *New*","2","Condition New","Color Cream","Size Men's / US XL / EU 56 / 4","$45",5,TRUE,"Brand new Reese Cooper T-Shirt
Never Worn
Retail $75"
"50","Reese Cooper","Reese Cooper Tee","24","Condition New","Color White","Size Men's / US L / EU 52-54 / 3","$55",3,FALSE,"Brand new, never worn!"
"51","Reese Cooper","Logistics Department Tee","6","Condition Gently Used","Color White","Size Men's / US L / EU 52-54 / 3","$45",3,FALSE,"Worn once just fits too small for me
Fits like a tts medium"
"52","Reese Cooper","Eagle Wings T Shirt","1","Condition Gently Used","Color Red","Size Men's / US XL / EU 56 / 4","$35",6,TRUE,"From the SS21 River Runs Through Collection. On model pics not mine, belong to ssense. Gently used as pics show. Lmk if any questions!"
"53","Reese Cooper","Reese Cooper Logo Shirt Size Large","24","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$60",5,TRUE,"100% authentic Reese Cooper Logo T shirt. Size L and very good quality T shirt. Shirt is in great condition refer to photos."
"54","Reese Cooper","AW19 ""HITCHHIKING"" T-shirt","9","Condition Gently Used","Color Beige","Size Men's / US M / EU 48-50 / 2","$62",6,TRUE,"From AW19 ""HITCHHIKING""
Small ""HITCHHIKING"" print on front
""NO PRETTIER SIGHT THAN LOOKING BACK ON A TOWN YOU LEFT BEHIND"" graphic on back
Heavyweight construction, nice boxy fit
Worn a few times but excellent condition"
"55","Reese Cooper","How To Read Trail Markers Tee","8","Condition Gently Used","Color Black","Size Men's / US M / EU 48-50 / 2","$75",6,TRUE,"A/W20 “IF A TREE FALLS”
Heavyweight construction, boxy fit
Zero washes, some spot cleaning
Includes bag and tags
US shipping only
No refunds
PM with offers or questions- thank you!"
"56","Reese Cooper","Reese Cooper SS22 Catalogue T-Shirt 'Black'","0","Condition New","Color Black","Size Men's / US L / EU 52-54 / 3","$70",3,FALSE,"________________________________________
Reese Cooper SS22 Catalogue T-Shirt 'Black'
SIZE - Medium
SEASON - Spring / Summer 2022 (SS22)
________________________________________
ABOUT:
Short sleeve 100% cotton t-shirt. Crewneck. Graphic logo text and print at chest and back. 
SKU: FA00166
________________________________________
TERMS & CONDITIONS:
All sales are final (NO RETURNS)
International orders shipped w/ USPS Priority + insurance
Buyer is responsible for import duties and tariffs
________________________________________
STANDARD SHIPPING TIME:
US ˜ 3–7 DAYS
CANADA ˜ 10–20 DAYS
OTHER ˜ 10–30 DAYS
________________________________________"
"57","Reese Cooper","RARE ! RCI industries tee","13","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$108",4,FALSE,"9/10 worn and washed a handful of times with no major flaws
Super awesome discoloration / fade
Bought from me porter a few years back and super rare
Measurements available upon request
Open to offers
No refunds or returns"
"58","Reese Cooper","Reese Cooper eagle rock tee","6","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$57",6,FALSE,"This Reese Cooper tee is from s/s 2021 “river runs through” collection. It’s heavyweight and the graphics are sick. Reese Cooper never disappoints. 9/10 as is"
"59","Reese Cooper","Reese Cooper Hunting dogs","12","Condition New","Color Beige","Size Men's / US M / EU 48-50 / 2","$75",4,FALSE,"Reese Cooper off white colored hunting dogs shirt size medium brand new"
"60","Reese Cooper","REESE COOPER GOLDEN EAGLE TEE - SHORT SLEEVE TEE","11","Condition Gently Used","Color Golden yellow","Size Men's / US L / EU 52-54 / 3","$60",4,TRUE,"Heavy weight french terry, garment dyed tee shirt.
Boxy, cropped fit"
"61","Reese Cooper","Reese Cooper Outdoor Supply Shirt","1","Condition New","Color Tan","Size Men's / US S / EU 44-46 / 1","$30",5,FALSE,"Never Worn.
Great condition.
I wear medium and small fits me.
Slim on the sides but not bad.
A little longer in length. Not bad."
"62","Reese Cooper","Hitchhiking Tee","8","Condition Gently Used","Color Off white","Size Men's / US M / EU 48-50 / 2","$105",5,FALSE,"from the Hitchhiking collection
excellent condition
super heavyweight tee"
"63","Reese Cooper","New with tags","2","Condition New","Color Black","Size Men's / US S / EU 44-46 / 1","$29",5,TRUE,"black
small
new with tags
heavyweight"
"64","Reese Cooper","RCI Trading Co. Reese Cooper T-Shirt","22","Condition Gently Used","Color White","Size Men's / US M / EU 48-50 / 2","$65",7,TRUE,"Worn once, heavyweight cotton t-shirt from LA based designer Reese Cooper."
"65","Reese Cooper","Reese Cooper Forest Service T Green","2","Condition Gently Used","Color Green","Size Men's / US XL / EU 56 / 4","$60",3,FALSE,"Great condition no stains."
"66","Reese Cooper","Trees of North America Tee in black","0","Condition Gently Used","Color Black","Size Men's / US XXL / EU 58 / 5","$45",4,TRUE,"worn twice
tagged XXL fits more like an XL
DM with any questions"
"67","Reese Cooper","Reese Cooper Tee","24","Condition Gently Used","Color Dark grey","Size Men's / US L / EU 52-54 / 3","$52",7,TRUE,"• Reese Cooper Air Freight Tee
• From Reese Cooper’s first drop, very RARE <U+0001F4AB>
• Flawless condition
• Amazing material, heavy weight & light at the same time
• Vintage vibes with a modern feel <U+2708><U+FE0F>"
"68","Reese Cooper","REESE COOPER FEVER DREAM LONG SLEEVE TEE - OLIVE GREEN","5","Condition Used","Color Olive","Size Men's / US XL / EU 56 / 4","$46",4,FALSE,"From one of Reese's early collections. Rare piece.
Thin long sleeve tee. Front and back graphic."
"69","Reese Cooper","SPOILED CHILDREN tee (first collection)","23","Condition Used","Color White","Size Men's / US L / EU 52-54 / 3","$80",4,TRUE,"This is a shirt from Reese’s first collection he made when he was 18 - “ Spoiled Children”
Here’s your chance to get a rare piece of one of the first RCI pieces made! A few spots hardly noticeable"
"70","Reese Cooper","Reese Cooper Hitchhiker RCI Tee","5","Condition Gently Used","Color Red","Size Men's / US M / EU 48-50 / 2","$20",5,TRUE,"Condition 9.5/10
-The shirt is basically new only been worn once so it’s still in great condition.
-No cracking on the screen print and no stains or tears. Material is thick and great quality.
-Message me with any questions, concerns, or offer. Have a nice day! (:"
"71","Reese Cooper","Reese Cooper Hitchhiking Bear Tee","24","Condition Used","Color Cream","Size Men's / US L / EU 52-54 / 3","$75",5,TRUE,"8/10 with standard wear
No holes, stains, or issues
Open to offers
No refunds or returns"
"72","Reese Cooper","Spring 2022 - New with Tags","2","Condition New","Color Gren","Size Men's / US M / EU 48-50 / 2","$50",5,TRUE,"Last price drop
New with tags
Retail $188
Heavyweight tee"
"73","Reese Cooper","Reese Cooper RCI Mallard Tee","17","Condition Gently Used","Color Off-white","Size Men's / US XL / EU 56 / 4","$70",5,TRUE,"Very heavy and thick cotton tee
Small discoloration on the back (see last photo)
Message with any questions or offers"
"74","Reese Cooper","Reese Cooper 24h service tee","5","Condition Gently Used","Color Cream","Size Men's / US L / EU 52-54 / 3","$60",6,TRUE,"Size L , a bit boxy fit
Perfect condition
Really heavy and soft fabric!"
"75","Reese Cooper","Reese Cooper - How A Letter Travels","25","Condition Gently Used","Color Cream","Size Men's / US L / EU 52-54 / 3","$57",5,FALSE,"Worn Once.
Wasn’t the shirt for me I’m too big lol.
Great piece for all types of outfits. Heavy material.
Nice/Will last along time Graphic Print
Open to offers
All sales are final"
"76","Reese Cooper","Reese Cooper Seneca Arts Club Tee White","21","Condition Used","Color White","Size Men's / US S / EU 44-46 / 1","$37",8,TRUE,"Reese Cooper Seneca Arts Club Tee White
Rare Collab, not many on the market
Unique cut that looks great, knowing Reese cooper it’s always good quality
Part of the lining on the inside is peeling apart but is not noticeable and can be sewn back together. Otherwise great condition.
Please let me know if you have any questions."
"77","Reese Cooper","Reese Cooper Highway Mirage T Shirt","4","Condition Gently Used","Color Light green","Size Men's / US L / EU 52-54 / 3","$60",6,TRUE,"Very Rare Reese Cooper T Shirt in Size Large.
As with all Garments by Reese Cooper this T-Shirt features an amazing quality in weight and finishing with a collar more commonly found on Sweatshirts. The ""Print"" on this piece is achived through a process of acid washing, making it very resistant to washes and making it basically permanent.
DM for any Questions."
"78","Juliet Johnstone × Reese Cooper","REESE COOPER / JULIET JOHNSTONE COLLAB TEE - FLOWERS POEM","23","Condition Gently Used","Color Cream","Size Men's / US L / EU 52-54 / 3","$65",5,FALSE,"Heavy weight french terry, garment dyed tee shirt. Collab tee between Reese Cooper and Juliet Johnstone.
Boxy, cropped fit"
"79","Reese Cooper","Reese Cooper AW19 Hitchhiking 24 Service Tee","7","Condition Gently Used","Color Cream","Size Men's / US M / EU 48-50 / 2","$30",5,TRUE,"Condition: 9/10
-Extremely nice and heavyweight material for this tee
-Front and back graphic have no signs of wear or tear
-From a past collection but still has plenty of life left
Message me with any questions or offers! (:
Willing to ship priority mail in US ONLY"
"80","Reese Cooper","Reese Cooper AW19 RCI Deer Tee","3","Condition Gently Used","Color Navy","Size Men's / US M / EU 48-50 / 2","$40",5,TRUE,"Condition: 9/10
-Extremely nice and heavyweight material for this tee
-Front graphic has no signs of wear or tear
-From a past collection but still has plenty of life left
Message me with any questions or offers! (:
Willing to ship priority mail in US ONLY"
"81","Reese Cooper","Reese Cooper highway mirage tee","6","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$75",5,FALSE,"This tee from Reese Cooper comes in a black washed out color way. The graphic is sick definitely looks Harley inspired. Near brand new size large nice and boxy as is"
"82","Reese Cooper","REESE COOPER WE JUST TRY HARD - RED TEE","10","Condition Gently Used","Color Maroon","Size Men's / US L / EU 52-54 / 3","$95",4,FALSE,"Heavy weight french terry, garment dyed tee shirt. Water's Edge collection.
Boxy, cropped fit"
"83","Reese Cooper","OUTDOOR SUPPLY T-SHIRT IN WHITE","9","Condition New","Color White","Size Men's / US M / EU 48-50 / 2","$95",4,TRUE,"BRAND NEW Reese Cooper t-shirt, size medium
WITH TAGS AND PACKAGING INTACT
OUTDOOR SUPPLY T-SHIRT IN WHITE
Retail price was: USD 188 (seen in pictures)"
"84","Reese Cooper","REESE COOPER TEE SHIRT - GREEN HITCH HIKING TEE","1","Condition Gently Used","Color Forest green","Size Men's / US XL / EU 56 / 4","$75",5,FALSE,"Heavy weight french terry, garment dyed tee shirt.
Boxy, cropped fit"
"85","Reese Cooper","Trail Running Shirt","33","Condition New","Color Beige","Size Men's / US L / EU 52-54 / 3","$65",5,TRUE,"Reese Cooper size L
-New with tags
-Purchased for $130"
"86","Reese Cooper","Reese cooper forest T-shirt","1","Condition New","Color Beige","Size Men's / US XL / EU 56 / 4","$77",4,TRUE,"Size xl
Brand new with tags
Send offers"
"87","Reese Cooper","Reese Cooper T-Shirt","5","Condition Used","Color Black","Size Men's / US L / EU 52-54 / 3","$95",6,FALSE,"Reese Cooper Hitchhiking Sewing Machine T-Shirt
Size Large
8/10 Condition
Worn with slight cracking on back graphic
Will ship within two days of purchase.
Feel free to message me any questions.
WILLING TO DO LARGE DISCOUNTS FOR PACKAGE DEALS"
"88","Reese Cooper","Reese Cooper Hunting Division T-Shirt","0","Condition Gently Used","Color Brown","Size Men's / US M / EU 48-50 / 2","$45",7,TRUE,"Worn only a couple times but somehow stained during cleaning (as seen in pictures)

Graphics still in perfect condition.
Thicker and looser fit.
Please feel free to ask for more pics!"
"89","Reese Cooper","Reese Cooper 'Seneca Arts Club' T-Shirt","5","Condition Gently Used","Color White","Size Men's / US XL / EU 56 / 4","$75",4,TRUE,"Brand: Reese Cooper
Product: 'Seneca Arts Club' T-Shirt
Year: SS19
Colour: White
Size: XL
100% organic cotton.
Made in Los Angeles.
Relaxed fit.
Worn, but in great condition."
"90","Reese Cooper","Hunting club t-shirt","30","Condition Gently Used","Color Beige","Size Men's / US S / EU 44-46 / 1","$80",5,TRUE,"Worn 2 times. No stains or flaws."
"91","Reese Cooper","Reese Cooper “Against the Wind” T-Shirt","14","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$60",3,TRUE,"— Black
— Size L
— 100% Heavyweight cotton
— Practically new I think I wore this once"
"92","Reese Cooper","Reese Cooper “pyrophyte” t shirt size L","14","Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3","$60",6,TRUE,"21 width x 26.5 Length
Like new condition very thick heavy shirt"
"93","Reese Cooper","Reese Cooper “Hitchhiking” T-Shirt","20","Condition Gently Used","Color Vintage white","Size Men's / US L / EU 52-54 / 3","$55",4,TRUE,"— Color Vintage White
— practically new condition, no flaws
— 100% Heavyweight Cotton
— Size L, fit is TTS"
"94","Reese Cooper","Reese Cooper “No Prettier Sight” T-Shirt","20","Condition Gently Used","Color Forest green","Size Men's / US L / EU 52-54 / 3","$65",4,TRUE,"— Color Forest Green
— Size L, Fit is TTS
— Perfect condition, no flaws
— 100% Heavyweight Cotton"
"95","Reese Cooper","Reese Cooper RCI Printing Tee","3","Condition New","Color White","Size Men's / US L / EU 52-54 / 3","$70",3,TRUE,"hand screen-printed by reese cooper himself
only 50 were available to the public
brand new, number 17
on a champion blank"
"96","Reese Cooper","Reese Cooper Juliet Johnstone Collaboration T-Shirt","13","Condition New","Color Vintage white","Size Men's / US XL / EU 56 / 4","$70",4,TRUE,"Reese Cooper x Juliet Johnstone Collaboration T-Shirt in Vintage White
Size Large
Brand New, Unworn"
"97","Reese Cooper","Brand new Reese Cooper Trail Running T-Shirt in white","2","Condition New","Color White","Size Men's / US M / EU 48-50 / 2","$68",4,TRUE,"never worn and in great condition!"
"98","Reese Cooper","Brand New Reese Cooper Logistic Dept. T-Shirt in Black","1","Condition New","Color Black","Size Men's / US M / EU 48-50 / 2","$68",4,TRUE,"Never worn and in great condition. Really nice quality tshirt, it’s just not my size."
